Start date;End date;Volume (+) [MWh] Original resolutions;Volume (-) [MWh] Original resolutions;Price [€/MWh] Original resolutions;Net income [€] Original resolutions
Jan 4, 2023 6:00 AM;Jan 4, 2023 6:15 AM;-;-;239.45;-
Jan 4, 2023 6:15 AM;Jan 4, 2023 6:30 AM;-;-;-133.87;-
Jan 4, 2023 6:30 AM;Jan 4, 2023 6:45 AM;-;-;-80.80;-
Jan 4, 2023 6:45 AM;Jan 4, 2023 7:00 AM;-;-;-26.62;-
Jan 4, 2023 7:00 AM;Jan 4, 2023 7:15 AM;-;-;-168.68;-
Jan 4, 2023 7:15 AM;Jan 4, 2023 7:30 AM;-;-;-10.71;-
Jan 4, 2023 7:30 AM;Jan 4, 2023 7:45 AM;-;-;8.97;-
Jan 4, 2023 7:45 AM;Jan 4, 2023 8:00 AM;-;-;9.61;-
Jan 4, 2023 8:00 AM;Jan 4, 2023 8:15 AM;-;-;-114.23;-
Jan 4, 2023 8:15 AM;Jan 4, 2023 8:30 AM;-;-;10.74;-
Jan 4, 2023 8:30 AM;Jan 4, 2023 8:45 AM;-;-;-14.92;-
Jan 4, 2023 8:45 AM;Jan 4, 2023 9:00 AM;-;-;-121.60;-
Jan 4, 2023 9:00 AM;Jan 4, 2023 9:15 AM;-;-;9.15;-
Jan 4, 2023 9:15 AM;Jan 4, 2023 9:30 AM;-;-;-1.34;-
Jan 4, 2023 9:30 AM;Jan 4, 2023 9:45 AM;-;-;6.63;-
Jan 4, 2023 9:45 AM;Jan 4, 2023 10:00 AM;-;-;130.40;-
Jan 4, 2023 10:00 AM;Jan 4, 2023 10:15 AM;-;-;11.12;-
Jan 4, 2023 10:15 AM;Jan 4, 2023 10:30 AM;-;-;12.39;-
Jan 4, 2023 10:30 AM;Jan 4, 2023 10:45 AM;-;-;132.40;-
Jan 4, 2023 10:45 AM;Jan 4, 2023 11:00 AM;-;-;111.20;-
Jan 4, 2023 11:00 AM;Jan 4, 2023 11:15 AM;-;-;214.80;-
Jan 4, 2023 11:15 AM;Jan 4, 2023 11:30 AM;-;-;201.38;-
Jan 4, 2023 11:30 AM;Jan 4, 2023 11:45 AM;-;-;219.73;-
Jan 4, 2023 11:45 AM;Jan 4, 2023 12:00 PM;-;-;-55.33;-
Jan 4, 2023 12:00 PM;Jan 4, 2023 12:15 PM;-;-;-58.69;-
Jan 4, 2023 12:15 PM;Jan 4, 2023 12:30 PM;-;-;-67.10;-
Jan 4, 2023 12:30 PM;Jan 4, 2023 12:45 PM;-;-;170.00;-
Jan 4, 2023 12:45 PM;Jan 4, 2023 1:00 PM;-;-;-92.30;-
Jan 4, 2023 1:00 PM;Jan 4, 2023 1:15 PM;-;-;186.11;-
Jan 4, 2023 1:15 PM;Jan 4, 2023 1:30 PM;-;-;187.87;-
Jan 4, 2023 1:30 PM;Jan 4, 2023 1:45 PM;-;-;-80.40;-
Jan 4, 2023 1:45 PM;Jan 4, 2023 2:00 PM;-;-;-90.77;-
Jan 4, 2023 2:00 PM;Jan 4, 2023 2:15 PM;-;-;-94.48;-
Jan 4, 2023 2:15 PM;Jan 4, 2023 2:30 PM;-;-;-89.12;-
Jan 4, 2023 2:30 PM;Jan 4, 2023 2:45 PM;-;-;-82.42;-
Jan 4, 2023 2:45 PM;Jan 4, 2023 3:00 PM;-;-;-85.17;-
Jan 4, 2023 3:00 PM;Jan 4, 2023 3:15 PM;-;-;-91.66;-
Jan 4, 2023 3:15 PM;Jan 4, 2023 3:30 PM;-;-;-88.98;-
Jan 4, 2023 3:30 PM;Jan 4, 2023 3:45 PM;-;-;-90.18;-
Jan 4, 2023 3:45 PM;Jan 4, 2023 4:00 PM;-;-;-87.62;-
Jan 4, 2023 4:00 PM;Jan 4, 2023 4:15 PM;-;-;155.00;-
Jan 4, 2023 4:15 PM;Jan 4, 2023 4:30 PM;-;-;183.73;-
Jan 4, 2023 4:30 PM;Jan 4, 2023 4:45 PM;-;-;186.31;-
Jan 4, 2023 4:45 PM;Jan 4, 2023 5:00 PM;-;-;-87.11;-
Jan 4, 2023 5:00 PM;Jan 4, 2023 5:15 PM;-;-;-45.67;-
Jan 4, 2023 5:15 PM;Jan 4, 2023 5:30 PM;-;-;-66.14;-
Jan 4, 2023 5:30 PM;Jan 4, 2023 5:45 PM;-;-;-69.58;-
Jan 4, 2023 5:45 PM;Jan 4, 2023 6:00 PM;-;-;-233.90;-
Jan 4, 2023 6:00 PM;Jan 4, 2023 6:15 PM;-;-;-108.81;-
Jan 4, 2023 6:15 PM;Jan 4, 2023 6:30 PM;-;-;-66.34;-
Jan 4, 2023 6:30 PM;Jan 4, 2023 6:45 PM;-;-;169.07;-
Jan 4, 2023 6:45 PM;Jan 4, 2023 7:00 PM;-;-;-78.24;-
Jan 4, 2023 7:00 PM;Jan 4, 2023 7:15 PM;-;-;170.59;-
Jan 4, 2023 7:15 PM;Jan 4, 2023 7:30 PM;-;-;-78.13;-
Jan 4, 2023 7:30 PM;Jan 4, 2023 7:45 PM;-;-;-90.56;-
Jan 4, 2023 7:45 PM;Jan 4, 2023 8:00 PM;-;-;-67.00;-
Jan 4, 2023 8:00 PM;Jan 4, 2023 8:15 PM;-;-;-155.82;-
Jan 4, 2023 8:15 PM;Jan 4, 2023 8:30 PM;-;-;-146.91;-
Jan 4, 2023 8:30 PM;Jan 4, 2023 8:45 PM;-;-;-100.10;-
Jan 4, 2023 8:45 PM;Jan 4, 2023 9:00 PM;-;-;-114.28;-
Jan 4, 2023 9:00 PM;Jan 4, 2023 9:15 PM;-;-;-150.69;-
Jan 4, 2023 9:15 PM;Jan 4, 2023 9:30 PM;-;-;-103.60;-
Jan 4, 2023 9:30 PM;Jan 4, 2023 9:45 PM;-;-;-166.71;-
Jan 4, 2023 9:45 PM;Jan 4, 2023 10:00 PM;-;-;-207.00;-
Jan 4, 2023 10:00 PM;Jan 4, 2023 10:15 PM;-;-;-130.03;-
Jan 4, 2023 10:15 PM;Jan 4, 2023 10:30 PM;-;-;-131.19;-
Jan 4, 2023 10:30 PM;Jan 4, 2023 10:45 PM;-;-;-148.19;-
Jan 4, 2023 10:45 PM;Jan 4, 2023 11:00 PM;-;-;-156.39;-
Jan 4, 2023 11:00 PM;Jan 4, 2023 11:15 PM;-;-;-957.19;-
Jan 4, 2023 11:15 PM;Jan 4, 2023 11:30 PM;-;-;155.00;-
Jan 4, 2023 11:30 PM;Jan 4, 2023 11:45 PM;-;-;159.00;-
Jan 4, 2023 11:45 PM;Jan 5, 2023 12:00 AM;-;-;-879.60;-
Jan 5, 2023 12:00 AM;Jan 5, 2023 12:15 AM;-;-;-209.38;-
Jan 5, 2023 12:15 AM;Jan 5, 2023 12:30 AM;-;-;-171.53;-
Jan 5, 2023 12:30 AM;Jan 5, 2023 12:45 AM;-;-;-187.87;-
Jan 5, 2023 12:45 AM;Jan 5, 2023 1:00 AM;-;-;-128.59;-
Jan 5, 2023 1:00 AM;Jan 5, 2023 1:15 AM;-;-;204.24;-
Jan 5, 2023 1:15 AM;Jan 5, 2023 1:30 AM;-;-;-187.70;-
Jan 5, 2023 1:30 AM;Jan 5, 2023 1:45 AM;-;-;-197.19;-
Jan 5, 2023 1:45 AM;Jan 5, 2023 2:00 AM;-;-;-57.86;-
Jan 5, 2023 2:00 AM;Jan 5, 2023 2:15 AM;-;-;-107.29;-
Jan 5, 2023 2:15 AM;Jan 5, 2023 2:30 AM;-;-;-96.60;-
Jan 5, 2023 2:30 AM;Jan 5, 2023 2:45 AM;-;-;-162.59;-
Jan 5, 2023 2:45 AM;Jan 5, 2023 3:00 AM;-;-;-139.17;-
Jan 5, 2023 3:00 AM;Jan 5, 2023 3:15 AM;-;-;-158.78;-
Jan 5, 2023 3:15 AM;Jan 5, 2023 3:30 AM;-;-;-129.73;-
Jan 5, 2023 3:30 AM;Jan 5, 2023 3:45 AM;-;-;-218.66;-
Jan 5, 2023 3:45 AM;Jan 5, 2023 4:00 AM;-;-;-181.61;-
Jan 5, 2023 4:00 AM;Jan 5, 2023 4:15 AM;-;-;193.38;-
Jan 5, 2023 4:15 AM;Jan 5, 2023 4:30 AM;-;-;178.16;-
Jan 5, 2023 4:30 AM;Jan 5, 2023 4:45 AM;-;-;-175.73;-
Jan 5, 2023 4:45 AM;Jan 5, 2023 5:00 AM;-;-;-90.80;-
Jan 5, 2023 5:00 AM;Jan 5, 2023 5:15 AM;-;-;216.58;-
Jan 5, 2023 5:15 AM;Jan 5, 2023 5:30 AM;-;-;-123.43;-
Jan 5, 2023 5:30 AM;Jan 5, 2023 5:45 AM;-;-;-90.89;-
Jan 5, 2023 5:45 AM;Jan 5, 2023 6:00 AM;-;-;-88.59;-
Jan 5, 2023 6:00 AM;Jan 5, 2023 6:15 AM;-;-;-252.17;-
Jan 5, 2023 6:15 AM;Jan 5, 2023 6:30 AM;-;-;-119.63;-
Jan 5, 2023 6:30 AM;Jan 5, 2023 6:45 AM;-;-;-128.34;-
Jan 5, 2023 6:45 AM;Jan 5, 2023 7:00 AM;-;-;-164.59;-
Jan 5, 2023 7:00 AM;Jan 5, 2023 7:15 AM;-;-;-147.26;-
Jan 5, 2023 7:15 AM;Jan 5, 2023 7:30 AM;-;-;-121.48;-
Jan 5, 2023 7:30 AM;Jan 5, 2023 7:45 AM;-;-;-111.81;-
Jan 5, 2023 7:45 AM;Jan 5, 2023 8:00 AM;-;-;227.76;-
Jan 5, 2023 8:00 AM;Jan 5, 2023 8:15 AM;-;-;234.28;-
Jan 5, 2023 8:15 AM;Jan 5, 2023 8:30 AM;-;-;244.78;-
Jan 5, 2023 8:30 AM;Jan 5, 2023 8:45 AM;-;-;260.14;-
Jan 5, 2023 8:45 AM;Jan 5, 2023 9:00 AM;-;-;233.89;-
Jan 5, 2023 9:00 AM;Jan 5, 2023 9:15 AM;-;-;220.67;-
Jan 5, 2023 9:15 AM;Jan 5, 2023 9:30 AM;-;-;224.11;-
Jan 5, 2023 9:30 AM;Jan 5, 2023 9:45 AM;-;-;245.01;-
Jan 5, 2023 9:45 AM;Jan 5, 2023 10:00 AM;-;-;226.74;-
Jan 5, 2023 10:00 AM;Jan 5, 2023 10:15 AM;-;-;17.86;-
Jan 5, 2023 10:15 AM;Jan 5, 2023 10:30 AM;-;-;-17.02;-
Jan 5, 2023 10:30 AM;Jan 5, 2023 10:45 AM;-;-;-35.19;-
Jan 5, 2023 10:45 AM;Jan 5, 2023 11:00 AM;-;-;-35.56;-
Jan 5, 2023 11:00 AM;Jan 5, 2023 11:15 AM;-;-;-33.95;-
Jan 5, 2023 11:15 AM;Jan 5, 2023 11:30 AM;-;-;-20.21;-
Jan 5, 2023 11:30 AM;Jan 5, 2023 11:45 AM;-;-;208.08;-
Jan 5, 2023 11:45 AM;Jan 5, 2023 12:00 PM;-;-;212.17;-
Jan 5, 2023 12:00 PM;Jan 5, 2023 12:15 PM;-;-;206.72;-
Jan 5, 2023 12:15 PM;Jan 5, 2023 12:30 PM;-;-;207.51;-
Jan 5, 2023 12:30 PM;Jan 5, 2023 12:45 PM;-;-;225.91;-
Jan 5, 2023 12:45 PM;Jan 5, 2023 1:00 PM;-;-;182.45;-
Jan 5, 2023 1:00 PM;Jan 5, 2023 1:15 PM;-;-;213.74;-
Jan 5, 2023 1:15 PM;Jan 5, 2023 1:30 PM;-;-;247.06;-
Jan 5, 2023 1:30 PM;Jan 5, 2023 1:45 PM;-;-;228.59;-
Jan 5, 2023 1:45 PM;Jan 5, 2023 2:00 PM;-;-;253.59;-
Jan 5, 2023 2:00 PM;Jan 5, 2023 2:15 PM;-;-;-3.47;-
Jan 5, 2023 2:15 PM;Jan 5, 2023 2:30 PM;-;-;-1.06;-
Jan 5, 2023 2:30 PM;Jan 5, 2023 2:45 PM;-;-;35.34;-
Jan 5, 2023 2:45 PM;Jan 5, 2023 3:00 PM;-;-;-2.19;-
Jan 5, 2023 3:00 PM;Jan 5, 2023 3:15 PM;-;-;10.65;-
Jan 5, 2023 3:15 PM;Jan 5, 2023 3:30 PM;-;-;18.60;-
Jan 5, 2023 3:30 PM;Jan 5, 2023 3:45 PM;-;-;25.87;-
Jan 5, 2023 3:45 PM;Jan 5, 2023 4:00 PM;-;-;26.47;-
Jan 5, 2023 4:00 PM;Jan 5, 2023 4:15 PM;-;-;10.57;-
Jan 5, 2023 4:15 PM;Jan 5, 2023 4:30 PM;-;-;8.66;-
Jan 5, 2023 4:30 PM;Jan 5, 2023 4:45 PM;-;-;17.38;-
Jan 5, 2023 4:45 PM;Jan 5, 2023 5:00 PM;-;-;44.19;-
Jan 5, 2023 5:00 PM;Jan 5, 2023 5:15 PM;-;-;8.98;-
Jan 5, 2023 5:15 PM;Jan 5, 2023 5:30 PM;-;-;24.18;-
Jan 5, 2023 5:30 PM;Jan 5, 2023 5:45 PM;-;-;27.31;-
Jan 5, 2023 5:45 PM;Jan 5, 2023 6:00 PM;-;-;48.49;-
Jan 5, 2023 6:00 PM;Jan 5, 2023 6:15 PM;-;-;44.24;-
Jan 5, 2023 6:15 PM;Jan 5, 2023 6:30 PM;-;-;40.77;-
Jan 5, 2023 6:30 PM;Jan 5, 2023 6:45 PM;-;-;37.24;-
Jan 5, 2023 6:45 PM;Jan 5, 2023 7:00 PM;-;-;34.04;-
Jan 5, 2023 7:00 PM;Jan 5, 2023 7:15 PM;-;-;202.64;-
Jan 5, 2023 7:15 PM;Jan 5, 2023 7:30 PM;-;-;24.70;-
Jan 5, 2023 7:30 PM;Jan 5, 2023 7:45 PM;-;-;24.39;-
Jan 5, 2023 7:45 PM;Jan 5, 2023 8:00 PM;-;-;25.66;-
Jan 5, 2023 8:00 PM;Jan 5, 2023 8:15 PM;-;-;44.63;-
Jan 5, 2023 8:15 PM;Jan 5, 2023 8:30 PM;-;-;21.96;-
Jan 5, 2023 8:30 PM;Jan 5, 2023 8:45 PM;-;-;180.00;-
Jan 5, 2023 8:45 PM;Jan 5, 2023 9:00 PM;-;-;180.00;-
Jan 5, 2023 9:00 PM;Jan 5, 2023 9:15 PM;-;-;30.26;-
Jan 5, 2023 9:15 PM;Jan 5, 2023 9:30 PM;-;-;33.51;-
Jan 5, 2023 9:30 PM;Jan 5, 2023 9:45 PM;-;-;210.97;-
Jan 5, 2023 9:45 PM;Jan 5, 2023 10:00 PM;-;-;21.51;-
Jan 5, 2023 10:00 PM;Jan 5, 2023 10:15 PM;-;-;14.29;-
Jan 5, 2023 10:15 PM;Jan 5, 2023 10:30 PM;-;-;22.83;-
Jan 5, 2023 10:30 PM;Jan 5, 2023 10:45 PM;-;-;19.16;-
Jan 5, 2023 10:45 PM;Jan 5, 2023 11:00 PM;-;-;21.10;-
Jan 5, 2023 11:00 PM;Jan 5, 2023 11:15 PM;-;-;28.20;-
Jan 5, 2023 11:15 PM;Jan 5, 2023 11:30 PM;-;-;184.94;-
Jan 5, 2023 11:30 PM;Jan 5, 2023 11:45 PM;-;-;207.98;-
Jan 5, 2023 11:45 PM;Jan 6, 2023 12:00 AM;-;-;178.07;-
Jan 6, 2023 12:00 AM;Jan 6, 2023 12:15 AM;-;-;216.49;-
Jan 6, 2023 12:15 AM;Jan 6, 2023 12:30 AM;-;-;231.19;-
Jan 6, 2023 12:30 AM;Jan 6, 2023 12:45 AM;-;-;211.56;-
Jan 6, 2023 12:45 AM;Jan 6, 2023 1:00 AM;-;-;172.00;-
Jan 6, 2023 1:00 AM;Jan 6, 2023 1:15 AM;-;-;209.71;-
Jan 6, 2023 1:15 AM;Jan 6, 2023 1:30 AM;-;-;216.72;-
Jan 6, 2023 1:30 AM;Jan 6, 2023 1:45 AM;-;-;20.65;-
Jan 6, 2023 1:45 AM;Jan 6, 2023 2:00 AM;-;-;20.13;-
Jan 6, 2023 2:00 AM;Jan 6, 2023 2:15 AM;-;-;215.47;-
Jan 6, 2023 2:15 AM;Jan 6, 2023 2:30 AM;-;-;205.24;-
Jan 6, 2023 2:30 AM;Jan 6, 2023 2:45 AM;-;-;26.02;-
Jan 6, 2023 2:45 AM;Jan 6, 2023 3:00 AM;-;-;21.92;-
Jan 6, 2023 3:00 AM;Jan 6, 2023 3:15 AM;-;-;22.42;-
Jan 6, 2023 3:15 AM;Jan 6, 2023 3:30 AM;-;-;219.82;-
Jan 6, 2023 3:30 AM;Jan 6, 2023 3:45 AM;-;-;224.13;-
Jan 6, 2023 3:45 AM;Jan 6, 2023 4:00 AM;-;-;240.36;-
Jan 6, 2023 4:00 AM;Jan 6, 2023 4:15 AM;-;-;19.09;-
Jan 6, 2023 4:15 AM;Jan 6, 2023 4:30 AM;-;-;42.86;-
Jan 6, 2023 4:30 AM;Jan 6, 2023 4:45 AM;-;-;35.00;-
Jan 6, 2023 4:45 AM;Jan 6, 2023 5:00 AM;-;-;19.84;-
Jan 6, 2023 5:00 AM;Jan 6, 2023 5:15 AM;-;-;227.56;-
Jan 6, 2023 5:15 AM;Jan 6, 2023 5:30 AM;-;-;25.84;-
Jan 6, 2023 5:30 AM;Jan 6, 2023 5:45 AM;-;-;19.14;-
Jan 6, 2023 5:45 AM;Jan 6, 2023 6:00 AM;-;-;14.23;-
Jan 6, 2023 6:00 AM;Jan 6, 2023 6:15 AM;-;-;235.17;-
Jan 6, 2023 6:15 AM;Jan 6, 2023 6:30 AM;-;-;238.99;-
Jan 6, 2023 6:30 AM;Jan 6, 2023 6:45 AM;-;-;256.67;-
Jan 6, 2023 6:45 AM;Jan 6, 2023 7:00 AM;-;-;257.50;-
Jan 6, 2023 7:00 AM;Jan 6, 2023 7:15 AM;-;-;268.18;-
Jan 6, 2023 7:15 AM;Jan 6, 2023 7:30 AM;-;-;262.90;-
Jan 6, 2023 7:30 AM;Jan 6, 2023 7:45 AM;-;-;236.61;-
Jan 6, 2023 7:45 AM;Jan 6, 2023 8:00 AM;-;-;19.60;-
Jan 6, 2023 8:00 AM;Jan 6, 2023 8:15 AM;-;-;18.44;-
Jan 6, 2023 8:15 AM;Jan 6, 2023 8:30 AM;-;-;20.42;-
Jan 6, 2023 8:30 AM;Jan 6, 2023 8:45 AM;-;-;12.98;-
Jan 6, 2023 8:45 AM;Jan 6, 2023 9:00 AM;-;-;229.43;-
Jan 6, 2023 9:00 AM;Jan 6, 2023 9:15 AM;-;-;248.44;-
Jan 6, 2023 9:15 AM;Jan 6, 2023 9:30 AM;-;-;220.99;-
Jan 6, 2023 9:30 AM;Jan 6, 2023 9:45 AM;-;-;5.18;-
Jan 6, 2023 9:45 AM;Jan 6, 2023 10:00 AM;-;-;-6.57;-
Jan 6, 2023 10:00 AM;Jan 6, 2023 10:15 AM;-;-;-12.90;-
Jan 6, 2023 10:15 AM;Jan 6, 2023 10:30 AM;-;-;-9.88;-
Jan 6, 2023 10:30 AM;Jan 6, 2023 10:45 AM;-;-;-5.50;-
Jan 6, 2023 10:45 AM;Jan 6, 2023 11:00 AM;-;-;222.42;-
Jan 6, 2023 11:00 AM;Jan 6, 2023 11:15 AM;-;-;246.98;-
Jan 6, 2023 11:15 AM;Jan 6, 2023 11:30 AM;-;-;225.11;-
Jan 6, 2023 11:30 AM;Jan 6, 2023 11:45 AM;-;-;-0.68;-
Jan 6, 2023 11:45 AM;Jan 6, 2023 12:00 PM;-;-;-282.89;-
Jan 6, 2023 12:00 PM;Jan 6, 2023 12:15 PM;-;-;-96.63;-
Jan 6, 2023 12:15 PM;Jan 6, 2023 12:30 PM;-;-;-33.61;-
Jan 6, 2023 12:30 PM;Jan 6, 2023 12:45 PM;-;-;-10.61;-
Jan 6, 2023 12:45 PM;Jan 6, 2023 1:00 PM;-;-;-22.68;-
Jan 6, 2023 1:00 PM;Jan 6, 2023 1:15 PM;-;-;-20.10;-
Jan 6, 2023 1:15 PM;Jan 6, 2023 1:30 PM;-;-;-14.99;-
Jan 6, 2023 1:30 PM;Jan 6, 2023 1:45 PM;-;-;-11.75;-
Jan 6, 2023 1:45 PM;Jan 6, 2023 2:00 PM;-;-;220.41;-
Jan 6, 2023 2:00 PM;Jan 6, 2023 2:15 PM;-;-;222.75;-
Jan 6, 2023 2:15 PM;Jan 6, 2023 2:30 PM;-;-;220.57;-
Jan 6, 2023 2:30 PM;Jan 6, 2023 2:45 PM;-;-;216.66;-
Jan 6, 2023 2:45 PM;Jan 6, 2023 3:00 PM;-;-;213.39;-
Jan 6, 2023 3:00 PM;Jan 6, 2023 3:15 PM;-;-;210.98;-
Jan 6, 2023 3:15 PM;Jan 6, 2023 3:30 PM;-;-;-30.80;-
Jan 6, 2023 3:30 PM;Jan 6, 2023 3:45 PM;-;-;-22.17;-
Jan 6, 2023 3:45 PM;Jan 6, 2023 4:00 PM;-;-;-26.38;-
Jan 6, 2023 4:00 PM;Jan 6, 2023 4:15 PM;-;-;212.94;-
Jan 6, 2023 4:15 PM;Jan 6, 2023 4:30 PM;-;-;212.62;-
Jan 6, 2023 4:30 PM;Jan 6, 2023 4:45 PM;-;-;218.44;-
Jan 6, 2023 4:45 PM;Jan 6, 2023 5:00 PM;-;-;211.51;-
Jan 6, 2023 5:00 PM;Jan 6, 2023 5:15 PM;-;-;217.05;-
Jan 6, 2023 5:15 PM;Jan 6, 2023 5:30 PM;-;-;-6.20;-
Jan 6, 2023 5:30 PM;Jan 6, 2023 5:45 PM;-;-;-0.16;-
Jan 6, 2023 5:45 PM;Jan 6, 2023 6:00 PM;-;-;-8.78;-
Jan 6, 2023 6:00 PM;Jan 6, 2023 6:15 PM;-;-;-209.70;-
Jan 6, 2023 6:15 PM;Jan 6, 2023 6:30 PM;-;-;-83.71;-
Jan 6, 2023 6:30 PM;Jan 6, 2023 6:45 PM;-;-;5.24;-
Jan 6, 2023 6:45 PM;Jan 6, 2023 7:00 PM;-;-;-1.90;-
Jan 6, 2023 7:00 PM;Jan 6, 2023 7:15 PM;-;-;-7.29;-
Jan 6, 2023 7:15 PM;Jan 6, 2023 7:30 PM;-;-;5.83;-
Jan 6, 2023 7:30 PM;Jan 6, 2023 7:45 PM;-;-;2.60;-
Jan 6, 2023 7:45 PM;Jan 6, 2023 8:00 PM;-;-;-7.59;-
Jan 6, 2023 8:00 PM;Jan 6, 2023 8:15 PM;-;-;-35.60;-
Jan 6, 2023 8:15 PM;Jan 6, 2023 8:30 PM;-;-;-80.73;-
Jan 6, 2023 8:30 PM;Jan 6, 2023 8:45 PM;-;-;-121.59;-
Jan 6, 2023 8:45 PM;Jan 6, 2023 9:00 PM;-;-;-57.69;-
Jan 6, 2023 9:00 PM;Jan 6, 2023 9:15 PM;-;-;-36.27;-
Jan 6, 2023 9:15 PM;Jan 6, 2023 9:30 PM;-;-;-33.28;-
Jan 6, 2023 9:30 PM;Jan 6, 2023 9:45 PM;-;-;186.43;-
Jan 6, 2023 9:45 PM;Jan 6, 2023 10:00 PM;-;-;-31.79;-
Jan 6, 2023 10:00 PM;Jan 6, 2023 10:15 PM;-;-;-27.50;-
Jan 6, 2023 10:15 PM;Jan 6, 2023 10:30 PM;-;-;-61.02;-
Jan 6, 2023 10:30 PM;Jan 6, 2023 10:45 PM;-;-;-5.73;-
Jan 6, 2023 10:45 PM;Jan 6, 2023 11:00 PM;-;-;204.86;-
Jan 6, 2023 11:00 PM;Jan 6, 2023 11:15 PM;-;-;-57.25;-
Jan 6, 2023 11:15 PM;Jan 6, 2023 11:30 PM;-;-;-81.96;-
Jan 6, 2023 11:30 PM;Jan 6, 2023 11:45 PM;-;-;-24.36;-
Jan 6, 2023 11:45 PM;Jan 7, 2023 12:00 AM;-;-;177.32;-
Jan 7, 2023 12:00 AM;Jan 7, 2023 12:15 AM;-;-;-13.62;-
Jan 7, 2023 12:15 AM;Jan 7, 2023 12:30 AM;-;-;12.80;-
Jan 7, 2023 12:30 AM;Jan 7, 2023 12:45 AM;-;-;-10.45;-
Jan 7, 2023 12:45 AM;Jan 7, 2023 1:00 AM;-;-;-0.28;-
Jan 7, 2023 1:00 AM;Jan 7, 2023 1:15 AM;-;-;8.79;-
Jan 7, 2023 1:15 AM;Jan 7, 2023 1:30 AM;-;-;2.52;-
Jan 7, 2023 1:30 AM;Jan 7, 2023 1:45 AM;-;-;3.01;-
Jan 7, 2023 1:45 AM;Jan 7, 2023 2:00 AM;-;-;-28.36;-
Jan 7, 2023 2:00 AM;Jan 7, 2023 2:15 AM;-;-;-20.10;-
Jan 7, 2023 2:15 AM;Jan 7, 2023 2:30 AM;-;-;-34.00;-
Jan 7, 2023 2:30 AM;Jan 7, 2023 2:45 AM;-;-;-30.25;-
Jan 7, 2023 2:45 AM;Jan 7, 2023 3:00 AM;-;-;-3.11;-
Jan 7, 2023 3:00 AM;Jan 7, 2023 3:15 AM;-;-;-18.69;-
Jan 7, 2023 3:15 AM;Jan 7, 2023 3:30 AM;-;-;-28.67;-
Jan 7, 2023 3:30 AM;Jan 7, 2023 3:45 AM;-;-;-34.06;-
Jan 7, 2023 3:45 AM;Jan 7, 2023 4:00 AM;-;-;-34.22;-
Jan 7, 2023 4:00 AM;Jan 7, 2023 4:15 AM;-;-;-39.36;-
Jan 7, 2023 4:15 AM;Jan 7, 2023 4:30 AM;-;-;-34.40;-
Jan 7, 2023 4:30 AM;Jan 7, 2023 4:45 AM;-;-;-24.32;-
Jan 7, 2023 4:45 AM;Jan 7, 2023 5:00 AM;-;-;-30.35;-
Jan 7, 2023 5:00 AM;Jan 7, 2023 5:15 AM;-;-;-25.36;-
Jan 7, 2023 5:15 AM;Jan 7, 2023 5:30 AM;-;-;-27.33;-
Jan 7, 2023 5:30 AM;Jan 7, 2023 5:45 AM;-;-;-46.29;-
Jan 7, 2023 5:45 AM;Jan 7, 2023 6:00 AM;-;-;-15.32;-
Jan 7, 2023 6:00 AM;Jan 7, 2023 6:15 AM;-;-;63.01;-
Jan 7, 2023 6:15 AM;Jan 7, 2023 6:30 AM;-;-;65.15;-
Jan 7, 2023 6:30 AM;Jan 7, 2023 6:45 AM;-;-;-15.69;-
Jan 7, 2023 6:45 AM;Jan 7, 2023 7:00 AM;-;-;-193.46;-
Jan 7, 2023 7:00 AM;Jan 7, 2023 7:15 AM;-;-;-129.96;-
Jan 7, 2023 7:15 AM;Jan 7, 2023 7:30 AM;-;-;-259.83;-
Jan 7, 2023 7:30 AM;Jan 7, 2023 7:45 AM;-;-;-113.28;-
Jan 7, 2023 7:45 AM;Jan 7, 2023 8:00 AM;-;-;-98.39;-
Jan 7, 2023 8:00 AM;Jan 7, 2023 8:15 AM;-;-;-18.15;-
Jan 7, 2023 8:15 AM;Jan 7, 2023 8:30 AM;-;-;-47.65;-
Jan 7, 2023 8:30 AM;Jan 7, 2023 8:45 AM;-;-;-27.05;-
Jan 7, 2023 8:45 AM;Jan 7, 2023 9:00 AM;-;-;-52.05;-
Jan 7, 2023 9:00 AM;Jan 7, 2023 9:15 AM;-;-;-6.87;-
Jan 7, 2023 9:15 AM;Jan 7, 2023 9:30 AM;-;-;4.74;-
Jan 7, 2023 9:30 AM;Jan 7, 2023 9:45 AM;-;-;-24.09;-
Jan 7, 2023 9:45 AM;Jan 7, 2023 10:00 AM;-;-;-16.47;-
Jan 7, 2023 10:00 AM;Jan 7, 2023 10:15 AM;-;-;2.53;-
Jan 7, 2023 10:15 AM;Jan 7, 2023 10:30 AM;-;-;-11.46;-
Jan 7, 2023 10:30 AM;Jan 7, 2023 10:45 AM;-;-;-22.66;-
Jan 7, 2023 10:45 AM;Jan 7, 2023 11:00 AM;-;-;-53.47;-
Jan 7, 2023 11:00 AM;Jan 7, 2023 11:15 AM;-;-;-81.92;-
Jan 7, 2023 11:15 AM;Jan 7, 2023 11:30 AM;-;-;-72.02;-
Jan 7, 2023 11:30 AM;Jan 7, 2023 11:45 AM;-;-;-140.22;-
Jan 7, 2023 11:45 AM;Jan 7, 2023 12:00 PM;-;-;-59.15;-
